Building,Floor,Suite,Room,Bed,Room Type,Suite Size (if applicable),Room Gender,Room Profile
SEARS HOUSE,SEARS FL 2,SEARS 217,SEARS 217,SEARS 217‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 2,SEARS 217,SEARS 217,SEARS 217‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 2,SEARS 219,SEARS 219,SEARS 219‐1,Single,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 2,SEARS 223,SEARS 223,SEARS 223‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 2,SEARS 223,SEARS 223,SEARS 223‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 2,SEARS 229,SEARS 229,SEARS 229‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 2,SEARS 229,SEARS 229,SEARS 229‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 2,SEARS 230,SEARS 230,SEARS 230‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 2,SEARS 230,SEARS 230,SEARS 230‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 301,SEARS 301,SEARS 301‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 301,SEARS 301,SEARS 301‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 302,SEARS 302,SEARS 302‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 302,SEARS 302,SEARS 302‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 304,SEARS 304,SEARS 304‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 304,SEARS 304,SEARS 304‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 306B,SEARS 306B,SEARS 306B‐1,Single,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 307,SEARS 307,SEARS 307‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 307,SEARS 307,SEARS 307‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 308,SEARS 308,SEARS 308‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 308,SEARS 308,SEARS 308‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 312,SEARS 312,SEARS 312‐1,Single,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 313,SEARS 313,SEARS 313‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 313,SEARS 313,SEARS 313‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 314,SEARS 314,SEARS 314‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 314,SEARS 314,SEARS 314‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 317,SEARS 317,SEARS 317‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 317,SEARS 317,SEARS 317‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 320,SEARS 320,SEARS 320‐1,Single,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 323,SEARS 323,SEARS 323‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 323,SEARS 323,SEARS 323‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 324,SEARS 324,SEARS 324‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 324,SEARS 324,SEARS 324‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 328,SEARS 328,SEARS 328‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 328,SEARS 328,SEARS 328‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 329,SEARS 329,SEARS 329‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 329,SEARS 329,SEARS 329‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 330,SEARS 330,SEARS 330‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 330,SEARS 330,SEARS 330‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 4,SEARS 401,SEARS 401,SEARS 401‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 4,SEARS 401,SEARS 401,SEARS 401‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 4,SEARS 406,SEARS 406,SEARS 406‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 4,SEARS 406,SEARS 406,SEARS 406‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 4,SEARS 407,SEARS 407,SEARS 407‐1,Single,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 4,SEARS 408,SEARS 408,SEARS 408‐1,Single,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 4,SEARS 426,SEARS 426,SEARS 426‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 4,SEARS 426,SEARS 426,SEARS 426‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 4,SEARS 430,SEARS 430,SEARS 430‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 4,SEARS 430,SEARS 430,SEARS 430‐2,Double,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 1 S,SLATER 101,SLATER 101,SLATER 101‐1,Quad,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 1 S,SLATER 101,SLATER 101,SLATER 101‐2,Quad,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 1 S,SLATER 101,SLATER 101,SLATER 101‐3,Quad,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 1 S,SLATER 101,SLATER 101,SLATER 101‐4,Quad,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 1 S,SLATER 102,SLATER 102,SLATER 102‐1,Double,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 1 S,SLATER 102,SLATER 102,SLATER 102‐2,Double,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 1 N,SLATER 104,SLATER 104,SLATER 104‐1,Triple,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 1 N,SLATER 104,SLATER 104,SLATER 104‐2,Triple,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 1 N,SLATER 104,SLATER 104,SLATER 104‐3,Triple,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 2,SLATER 201,SLATER 201,SLATER 201‐1,Quad,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 2,SLATER 201,SLATER 201,SLATER 201‐2,Quad,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 2,SLATER 201,SLATER 201,SLATER 201‐3,Quad,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 2,SLATER 201,SLATER 201,SLATER 201‐4,Quad,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 2,SLATER 202,SLATER 202,SLATER 202‐1,Double,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 2,SLATER 202,SLATER 202,SLATER 202‐2,Double,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 2,SLATER 203,SLATER 203,SLATER 203‐1,Double,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 2,SLATER 203,SLATER 203,SLATER 203‐2,Double,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 2,SLATER 204,SLATER 204,SLATER 204‐1,Quad,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 2,SLATER 204,SLATER 204,SLATER 204‐2,Quad,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 2,SLATER 204,SLATER 204,SLATER 204‐3,Quad,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 2,SLATER 204,SLATER 204,SLATER 204‐4,Quad,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 2,SLATER 205,SLATER 205,SLATER 205‐1,Single,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 2,SLATER 206,SLATER 206,SLATER 206‐1,Single,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 3,SLATER 301,SLATER 301,SLATER 301‐1,Quad,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 3,SLATER 301,SLATER 301,SLATER 301‐2,Quad,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 3,SLATER 301,SLATER 301,SLATER 301‐3,Quad,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 3,SLATER 301,SLATER 301,SLATER 301‐4,Quad,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 3,SLATER 302,SLATER 302,SLATER 302‐1,Double,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 3,SLATER 302,SLATER 302,SLATER 302‐2,Double,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 3,SLATER 303,SLATER 303,SLATER 303‐1,Double,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 3,SLATER 303,SLATER 303,SLATER 303‐2,Double,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 3,SLATER 304,SLATER 304,SLATER 304‐1,Quad,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 3,SLATER 304,SLATER 304,SLATER 304‐2,Quad,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 3,SLATER 304,SLATER 304,SLATER 304‐3,Quad,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 3,SLATER 304,SLATER 304,SLATER 304‐4,Quad,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 3,SLATER 307,SLATER 307,SLATER 307‐1,Single,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 4,SLATER 401,SLATER 401,SLATER 401‐1,Triple,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 4,SLATER 401,SLATER 401,SLATER 401‐2,Triple,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 4,SLATER 401,SLATER 401,SLATER 401‐3,Triple,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 4,SLATER 402,SLATER 402,SLATER 402‐1,Double,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 4,SLATER 402,SLATER 402,SLATER 402‐2,Double,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 4,SLATER 403,SLATER 403,SLATER 403‐1,Double,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 4,SLATER 403,SLATER 403,SLATER 403‐2,Double,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 4,SLATER 404,SLATER 404,SLATER 404‐1,Triple,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 4,SLATER 404,SLATER 404,SLATER 404‐2,Triple,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 4,SLATER 404,SLATER 404,SLATER 404‐3,Triple,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 4,SLATER 405,SLATER 405,SLATER 405‐1,Double,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 4,SLATER 405,SLATER 405,SLATER 405‐2,Double,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 4,SLATER 406,SLATER 406,SLATER 406‐1,Double,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 4,SLATER 406,SLATER 406,SLATER 406‐2,Double,,CoEd,24‐25 Spring General Selection
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 212,STERNLICHT 212,STERNLICHT 212‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 213,STERNLICHT 213,STERNLICHT 213‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 214,STERNLICHT 214,STERNLICHT 214‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 215,STERNLICHT 215,STERNLICHT 215‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 217,STERNLICHT 217,STERNLICHT 217‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 218,STERNLICHT 218,STERNLICHT 218‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 219,STERNLICHT 219,STERNLICHT 219‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 232,STERNLICHT 232,STERNLICHT 232‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 234,STERNLICHT 234,STERNLICHT 234‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 237,STERNLICHT 237,STERNLICHT 237‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 241,STERNLICHT 241,STERNLICHT 241‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 243,STERNLICHT 243,STERNLICHT 243‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 245,STERNLICHT 245,STERNLICHT 245‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 246,STERNLICHT 246,STERNLICHT 246‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 249,STERNLICHT 249,STERNLICHT 249‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 256,STERNLICHT 256,STERNLICHT 256‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 257,STERNLICHT 257,STERNLICHT 257‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 258,STERNLICHT 258,STERNLICHT 258‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 259,STERNLICHT 259,STERNLICHT 259‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 260,STERNLICHT 260,STERNLICHT 260‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 261,STERNLICHT 261,STERNLICHT 261‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 272,STERNLICHT 272,STERNLICHT 272‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 273,STERNLICHT 273,STERNLICHT 273‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 274,STERNLICHT 274,STERNLICHT 274‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 275,STERNLICHT 275,STERNLICHT 275‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 279,STERNLICHT 279,STERNLICHT 279‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 280,STERNLICHT 280,STERNLICHT 280‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 281,STERNLICHT 281,STERNLICHT 281‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 284,STERNLICHT 284,STERNLICHT 284‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 285,STERNLICHT 285,STERNLICHT 285‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 286,STERNLICHT 286,STERNLICHT 286‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 287,STERNLICHT 287,STERNLICHT 287‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 288,STERNLICHT 288,STERNLICHT 288‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 291,STERNLICHT 291 291A,STERNLICHT 291 291A‐1,Single (Suite/Apartment),4,CoEd,24‐25 Wellness Suite
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 291,STERNLICHT 291 291B,STERNLICHT 291 291B‐1,Single (Suite/Apartment),4,CoEd,24‐25 Wellness Suite
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 291,STERNLICHT 291 291C,STERNLICHT 291 291C‐1,Single (Suite/Apartment),4,CoEd,24‐25 Wellness Suite
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 291,STERNLICHT 291 291D,STERNLICHT 291 291D‐1,Single (Suite/Apartment),4,CoEd,24‐25 Wellness Suite
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 293,STERNLICHT 293 293A,STERNLICHT 293 293A‐1,Single (Suite/Apartment),4,CoEd,24‐25 Wellness Suite
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 293,STERNLICHT 293 293B,STERNLICHT 293 293B‐1,Single (Suite/Apartment),4,CoEd,24‐25 Wellness Suite
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 293,STERNLICHT 293 293C,STERNLICHT 293 293C‐1,Single (Suite/Apartment),4,CoEd,24‐25 Wellness Suite
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 293,STERNLICHT 293 293D,STERNLICHT 293 293D‐1,Single (Suite/Apartment),4,CoEd,24‐25 Wellness Suite
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 294,STERNLICHT 294 294A,STERNLICHT 294 294A‐1,Single (Suite/Apartment),4,CoEd,24‐25 Wellness Suite
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 294,STERNLICHT 294 294B,STERNLICHT 294 294B‐1,Single (Suite/Apartment),4,CoEd,24‐25 Wellness Suite
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 294,STERNLICHT 294 294C,STERNLICHT 294 294C‐1,Single (Suite/Apartment),4,CoEd,24‐25 Wellness Suite
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 294,STERNLICHT 294 294D,STERNLICHT 294 294D‐1,Single (Suite/Apartment),4,CoEd,24‐25 Wellness Suite
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 313,STERNLICHT 313,STERNLICHT 313‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 314,STERNLICHT 314,STERNLICHT 314‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 315,STERNLICHT 315,STERNLICHT 315‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 317,STERNLICHT 317,STERNLICHT 317‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 318,STERNLICHT 318,STERNLICHT 318‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 319,STERNLICHT 319,STERNLICHT 319‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 332,STERNLICHT 332,STERNLICHT 332‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 334,STERNLICHT 334,STERNLICHT 334‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 341,STERNLICHT 341,STERNLICHT 341‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 342,STERNLICHT 342,STERNLICHT 342‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 343,STERNLICHT 343,STERNLICHT 343‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 344,STERNLICHT 344,STERNLICHT 344‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 345,STERNLICHT 345,STERNLICHT 345‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 346,STERNLICHT 346,STERNLICHT 346‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 347,STERNLICHT 347,STERNLICHT 347‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 349,STERNLICHT 349,STERNLICHT 349‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 356,STERNLICHT 356,STERNLICHT 356‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 357,STERNLICHT 357,STERNLICHT 357‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 358,STERNLICHT 358,STERNLICHT 358‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 359,STERNLICHT 359,STERNLICHT 359‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 360,STERNLICHT 360,STERNLICHT 360‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 361,STERNLICHT 361,STERNLICHT 361‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 372,STERNLICHT 372,STERNLICHT 372‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 373,STERNLICHT 373,STERNLICHT 373‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 374,STERNLICHT 374,STERNLICHT 374‐1,Single,,CoEd,24‐25 Wellness Sub Free Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 375,STERNLICHT 375,STERNLICHT 375‐1,Single,,CoEd,24‐25 Wellness Sub Free Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 376,STERNLICHT 376,STERNLICHT 376‐1,Single,,CoEd,24‐25 Wellness Sub Free Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 379,STERNLICHT 379,STERNLICHT 379‐1,Single,,CoEd,24‐25 Wellness Sub Free Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 381,STERNLICHT 381,STERNLICHT 381‐1,Single,,CoEd,24‐25 Wellness Sub Free Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 384,STERNLICHT 384,STERNLICHT 384‐1,Single,,CoEd,24‐25 Wellness Sub Free Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 385,STERNLICHT 385,STERNLICHT 385‐1,Single,,CoEd,24‐25 Wellness Sub Free Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 386,STERNLICHT 386,STERNLICHT 386‐1,Single,,CoEd,24‐25 Wellness Sub Free Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 387,STERNLICHT 387,STERNLICHT 387‐1,Single,,CoEd,24‐25 Wellness Sub Free Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 388,STERNLICHT 388,STERNLICHT 388‐1,Single,,CoEd,24‐25 Wellness Sub Free Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 391,STERNLICHT 391 391A,STERNLICHT 391 391A‐1,Single (Suite/Apartment),4,CoEd,24‐25 Wellness Suite
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 391,STERNLICHT 391 391B,STERNLICHT 391 391B‐1,Single (Suite/Apartment),4,CoEd,24‐25 Wellness Suite
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 391,STERNLICHT 391 391C,STERNLICHT 391 391C‐1,Single (Suite/Apartment),4,CoEd,24‐25 Wellness Suite
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 391,STERNLICHT 391 391D,STERNLICHT 391 391D‐1,Single (Suite/Apartment),4,CoEd,24‐25 Wellness Suite
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 392,STERNLICHT 392 392A,STERNLICHT 392 392A‐1,Single (Suite/Apartment),4,CoEd,24‐25 Wellness Suite
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 392,STERNLICHT 392 392B,STERNLICHT 392 392B‐1,Single (Suite/Apartment),4,CoEd,24‐25 Wellness Suite
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 392,STERNLICHT 392 392C,STERNLICHT 392 392C‐1,Single (Suite/Apartment),4,CoEd,24‐25 Wellness Suite
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 392,STERNLICHT 392 392D,STERNLICHT 392 392D‐1,Single (Suite/Apartment),4,CoEd,24‐25 Wellness Suite
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 394,STERNLICHT 394 394A,STERNLICHT 394 394A‐1,Single (Suite/Apartment),4,CoEd,24‐25 Wellness Suite
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 394,STERNLICHT 394 394B,STERNLICHT 394 394B‐1,Single (Suite/Apartment),4,CoEd,24‐25 Wellness Suite
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 394,STERNLICHT 394 394C,STERNLICHT 394 394C‐1,Single (Suite/Apartment),4,CoEd,24‐25 Wellness Suite
